Price,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,GETN3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA,ALLD3.SA,BMOB3.SA,DTCY3.SA,ENJU3.SA,GETN3.SA,INTB3.SA,LWSA3.SA,NEXP3.SA,NGRD3.SA,POSI3.SA,SYNE3.SA,TOTS3.SA,TRAD3.SA,VSTE3.SA,WEGE3.SA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-25,,6.594905853271484,13.038490295410156,4.5,1.5399999618530273,,20.718374252319336,5.769864559173584,4.550000190734863,26.994304656982422,8.28541088104248,6.38080358505249,29.7403507232666,5.809998989105225,14.754363059997559,38.73091125488281,6.753910500194235,13.22011108885628,4.5,1.6100000143051147,,20.78776563516082,5.8386706098514844,4.570000171661377,27.244251922324853,8.447682820257047,6.469528462205158,30.0550631315815,6.369998931884766,14.754363059997559,39.365843605865265,6.526760901434781,12.895104594840658,4.5,1.5299999713897705,,20.510200103794883,5.651911731185362,4.550000190734863,26.744357391639994,8.25677401389592,6.299472623943205,29.504316417030427,5.599998950958252,13.358679515382333,38.67138492779246,6.526760901434781,13.22011108885628,4.5,1.600000023841858,,20.619242895071483,5.730546949844177,4.570000171661377,27.244251922324853,8.399955618666766,6.395590712016612,29.88787193018497,5.879999160766602,14.435349162258708,39.246794736179886,193800.0,127900.0,0,776300.0,,481500.0,6026600.0,700,11924.0,661300,329100,1668700,47128.0,25100.0,3554400
2024-03-26,,6.965916156768799,13.038490295410156,4.449999809265137,1.5399999618530273,,20.61924171447754,5.897647380828857,4.739999771118164,26.994304656982422,8.667226791381836,6.410378456115723,28.01926612854004,5.599998950958252,15.551896095275879,38.472965240478516,7.185493924335699,13.086284617315066,4.449999809265137,1.6100000143051147,,20.767939687222018,5.897647380828857,4.869999885559082,27.244251922324853,8.686318036406698,6.58043429204352,28.914230260039226,6.299999237060547,15.741309791430464,39.068217121049486,6.66305051946571,12.93334059933554,4.449999809265137,1.5299999713897705,,20.520112253678906,5.6617417105730965,4.599999904632568,26.744357391639994,8.256774126553978,6.31425966423898,27.970093017249123,5.599998950958252,14.455287683797795,38.35391637816236,6.761482032111373,13.038490295410156,4.449999809265137,1.5499999523162842,,20.678721659884637,5.779694545700977,4.599999904632568,26.994304656982422,8.27586537157884,6.31425966423898,28.845387153898358,5.739998817443848,14.654670772048295,38.63169831839842,329100.0,166700.0,100,431300.0,,643600.0,5930300.0,13400,5016.0,1599600,354500,8248300,33814.0,13700.0,7648500
2024-03-27,,7.193065643310547,13.14363956451416,4.449999809265137,1.5800000429153442,,21.055419921875,5.907476902008057,4.679999828338623,26.74435806274414,8.877225875854492,6.476922512054443,28.55034637451172,5.529998779296875,16.449121475219727,38.244789123535156,7.306640075158946,13.153198793894923,4.449999809265137,1.6699999570846558,,21.124811305340604,5.956623681327342,4.820000171661377,27.244252605973003,8.896316210431383,6.580434518309675,28.766710702787982,5.739998817443848,16.449121475219727,38.62178162689204,7.02648918412275,13.028931546799868,4.449999809265137,1.5399999618530273,,20.411068930128593,5.848500016900286,4.679999828338623,26.49441079112971,8.419046011840503,6.395590844142295,27.36033787940712,5.459999084472656,15.80112616103482,37.93724589417418,7.034061005469611,13.067167552704632,4.449999809265137,1.5499999523162842,,20.460633663811628,5.877988459454171,4.820000171661377,26.99430533435857,8.66722673358472,6.402984760338428,27.930754631984595,5.739998817443848,15.88087940121962,38.45312559203685,243000.0,364000.0,0,1450000.0,,1021500.0,8913700.0,800,14880.0,1447800,261400,6564700,51542.0,16000.0,4968600
2024-03-28,,7.253639221191406,13.220110893249512,4.699999809265137,1.7699999809265137,,20.807592391967773,5.740376949310303,4.559999942779541,26.494409561157227,9.564495086669922,6.4917097091674805,27.911083221435547,5.599998950958252,17.346345901489258,37.89755630493164,7.336927094922723,13.229670122136355,4.699999809265137,1.7999999523162842,,21.07524649068394,5.956623814288488,4.739999771118164,27.24425134118998,9.640858244580524,6.654372341619185,28.540509930052455,5.669999122619629,17.346345901489258,38.41343971417513,7.1779224471893555,12.914222861816425,4.699999809265137,1.5800000429153442,,20.668809625569782,5.5732768647484345,4.409999847412109,26.494409561157227,8.791316974924248,6.343834909267143,27.85207511232064,5.3199992179870605,16.469060259515945,37.758665345615086,7.185494269007295,13.229670122136355,4.699999809265137,1.6100000143051147,,20.84724569138056,5.868158953355051,4.739999771118164,26.744356821168147,8.829498553879551,6.425165872931662,28.540509930052455,5.529998779296875,16.63853613258056,38.18526116894153,151000.0,368400.0,100,1898000.0,,1164900.0,9561100.0,15400,16076.0,2645100,521500,5946700,60714.0,30600.0,5257500
2024-04-01,,7.064348220825195,13.181875228881836,4.699999809265137,1.8200000524520874,,20.401155471801758,5.376688003540039,4.599999904632568,26.994304656982422,10.022674560546875,6.410378456115723,27.665212631225586,5.249999046325684,16.94757843017578,37.6892204284668,7.420215914000209,13.267906467843092,4.699999809265137,1.8700000047683716,,20.817505660645605,5.651911737874497,4.809999942779541,27.244251922324853,10.060856141507559,6.573041081224258,28.078273127580267,5.669999122619629,17.765049556102465,38.036447831940535,6.867485180167638,12.981135975178324,4.699999809265137,1.7400000095367432,,20.37141549732242,5.376688003540039,4.590000152587891,26.24446286095513,9.488131516776603,6.373409581528878,27.40951021161763,5.249999046325684,16.59865731749639,37.272543759803455,7.344499137720012,13.105403219053667,4.699999809265137,1.7599999904632568,,20.80759233581916,5.6322529331865265,4.590000152587891,27.244251922324853,9.545404343377976,6.550859333398571,27.911081929631138,5.669999122619629,16.94757843017578,37.897556870551036,325500.0,1373700.0,0,585700.0,,601400.0,14228800.0,400,31528.0,2258200,393900,3829600,54700.0,20300.0,6335000
2024-04-02,,7.193065643310547,13.00025463104248,4.699999809265137,1.8799999952316284,,20.569677352905273,5.288223743438721,4.579999923706055,26.994304656982422,10.442671775817871,6.34383487701416,27.389842987060547,5.3199992179870605,16.81797981262207,37.8677978515625,7.230924027956222,13.095844188971478,4.699999809265137,1.909999966621399,,20.59941732614208,5.347200158915006,4.599999904632568,26.994304656982422,10.461763021138085,6.432559756503272,27.72422541676978,5.3199992179870605,16.95754749440968,38.006692619575546,7.0189180848645165,12.665688899245293,4.699999809265137,1.7699999809265137,,19.974891123582267,5.199758885872849,4.519999980926514,26.24446286095513,9.745857707402324,6.329047749660639,26.829261230146262,4.899999141693115,16.678410229367408,37.500728283052396,7.0189180848645165,13.095844188971478,4.699999809265137,1.7799999713897705,,20.59941732614208,5.307882548597482,4.599999904632568,26.744357391639994,10.003583146980443,6.366015920605772,27.40951298312205,5.179998874664307,16.887763653515876,37.56025461220084,56000.0,321700.0,0,857700.0,,716500.0,8347700.0,900,14312.0,2875000,231100,4202000,262400.0,3100.0,5312400
2024-04-03,,7.162779331207275,12.933341026306152,4.699999809265137,1.9299999475479126,,19.7667179107666,5.180099964141846,4.510000228881836,26.994304656982422,10.509490013122559,6.3364410400390625,27.37017250061035,6.439999103546143,16.449121475219727,37.59001541137695,7.2536390242901305,13.009813037820498,4.699999809265137,1.9299999475479126,,20.569678318104994,5.2783939877236605,4.510000228881836,26.994304656982422,10.814942649548065,6.432559836968623,27.714389922183027,6.439999103546143,16.56875228623054,38.15550228543523,7.117349123621521,12.66568898600594,4.699999809265137,1.8300000429153442,,19.647759903010765,5.1014647452763935,4.5,26.24446286095513,10.242218045929578,6.23292903190159,27.055460072601292,5.109999179840088,15.900817235899012,37.381678938722935,7.1930658955682265,13.009813037820498,4.699999809265137,1.8600000143051147,,20.569678318104994,5.268564819716917,4.510000228881836,26.494410126297563,10.404489986610793,6.3512288727002275,27.37017250061035,5.3199992179870605,16.55878289352404,37.91740454082933,143400.0,972400.0,0,716300.0,,1883200.0,7311300.0,1300,6920.0,2377900,239200,3825200,479814.0,12300.0,7117600
2024-04-04,,7.246067047119141,12.761279106140137,4.699999809265137,1.9900000095367432,,19.984804153442383,5.111294269561768,4.599999904632568,26.74435806274414,10.022674560546875,6.38080358505249,27.783231735229492,6.439999103546143,16.83791732788086,37.79834747314453,7.306640174540659,13.076726372888027,4.699999809265137,2.0799999237060547,,20.133500235888206,5.278394355649867,4.599999904632568,27.244252605973003,10.499944777715774,6.432559587110886,28.225797238867614,7.279998779296875,16.83791732788086,38.36383428121321,7.170350998886559,12.742160647976867,4.699999809265137,1.9199999570846558,,19.697325312816893,5.091635463475104,4.599999904632568,26.49441079112971,9.850856991063448,6.284684791856439,27.173475027531854,5.879999160766602,16.169983266188382,37.520565542021664,7.200637562597319,13.076726372888027,4.699999809265137,1.9299999475479126,,19.806368098198085,5.19975913130321,4.599999904632568,26.99430533435857,10.49039915489543,6.299472623943205,27.557032422629543,6.789999008178711,16.249736501847167,37.59001102480238,86900.0,454100.0,0,1435200.0,,792700.0,6313400.0,100,31660.0,3421800,181300,5065300,892042.0,4300.0,4821600
2024-04-05,,7.140064716339111,12.74216079711914,4.699999809265137,2.0799999237060547,,19.79645538330078,5.180099964141846,4.539999961853027,26.74435806274414,9.908129692077637,6.402984619140625,27.793066024780273,5.94999885559082,16.698348999023438,37.6892204284668,7.291497540856071,12.761279255506187,4.699999809265137,2.140000104904175,,20.02445806689418,5.258735183007298,4.71999979019165,26.99430533435857,10.12767355223864,6.491709496169699,28.107778430092626,6.649999141693115,17.286529802449685,37.897556870551036,7.117349251095068,12.464949531834877,4.699999809265137,1.899999976158142,,19.598194564194632,5.121123549992757,4.539999961853027,26.49441079112971,9.812675285725478,6.28468478310186,27.68488293201644,5.94999885559082,16.249735877268822,37.52056441499751,7.253639154204664,12.675248016001024,4.699999809265137,1.9700000286102295,,20.02445806689418,5.121123549992757,4.710000038146973,26.99430533435857,10.00358318810911,6.343834701121242,27.930752233145952,6.439999103546143,16.698348999023438,37.619771163277186,49600.0,322600.0,0,1549300.0,,1199500.0,5276500.0,1000,7856.0,1789100,254100,3660100,131742.0,8100.0,4478300
2024-04-08,,7.193065643310547,12.866427421569824,4.699999809265137,2.069999933242798,,19.419757843017578,5.229247570037842,4.539999961853027,26.244462966918945,9.927220344543457,6.4917097091674805,27.950422286987305,6.439999103546143,16.140077590942383,37.89755630493164,7.268782412601898,12.952458656927957,4.699999809265137,2.1700000762939453,,19.836108006986304,5.288223988244298,4.539999961853027,26.74435749962216,10.022674753947433,6.506497541718847,28.18645659147446,6.509998798370361,16.688380868786165,38.046366425130174,7.132492516712917,12.637011401693622,4.699999809265137,1.9299999475479126,,19.16201708524901,5.111294264922019,4.539999961853027,25.994515700567334,9.717222100367854,6.343834909267143,27.881579182657788,5.879999160766602,16.140077590942383,37.44119921446445,7.268782412601898,12.780396186211691,4.699999809265137,2.109999895095825,,19.796454710049634,5.209588763969022,4.539999961853027,26.494410233270553,9.91767563185963,6.402984829227278,28.009430394150616,6.019999027252197,16.37933730680879,37.64953565343928,156900.0,257400.0,0,1746100.0,,1667100.0,4600100.0,400,31980.0,2383000,397600,2003000,96400.0,5600.0,3081900
2024-04-09,,7.208209991455078,12.856868743896484,4.699999809265137,1.9800000190734863,,19.22149658203125,5.376688003540039,4.21999979019165,26.494409561157227,9.803131103515625,6.632191181182861,27.61604118347168,6.999999046325684,16.329490661621094,38.492801666259766,7.2233529135421755,13.019371992845086,4.699999809265137,2.0999999046325684,,19.766718111177774,5.465152858987342,4.590000152587891,26.744356821168147,9.994039016223859,6.780065978480482,28.30447601076231,7.279998779296875,16.339460054326018,38.59201219062442,7.177922703103489,12.713483953232785,4.699999809265137,1.9500000476837158,,19.102540463842725,5.239076370724248,4.21999979019165,26.24446230114631,9.803131103515625,6.439953592134627,27.49802308776923,6.369998931884766,16.100200333809532,37.80826607836905,7.200638169367181,12.875987202181387,4.699999809265137,2.049999952316284,,19.52880398402732,5.24890600741967,4.590000152587891,26.494409561157227,9.974947769792667,6.439953592134627,27.960258597116994,6.439999103546143,16.14007790462923,37.85786944830411,92800.0,174000.0,0,776600.0,,985900.0,7181600.0,16500,5128.0,2072600,310100,6333100,596685.0,3100.0,3764800
2024-04-10,,7.238496780395508,12.570097923278809,4.699999809265137,2.0,,18.63662338256836,5.327541351318359,4.289999961853027,26.494409561157227,9.535859107971191,6.513891220092773,27.27182388305664,6.579998970031738,15.950662612915039,38.095977783203125,7.253639702948446,12.85686840874906,4.699999809265137,2.0799999237060547,,19.2710629368518,5.357029324691566,4.389999866485596,26.744356821168147,9.736312643738787,6.602616096792547,27.704554401316955,7.349998950958252,16.309553130175118,38.899562360558946,7.170351823685488,12.493625915369174,4.699999809265137,1.940000057220459,,18.309491225974313,5.239076493792969,4.289999961853027,26.24446230114631,9.173133618947888,6.484316261192849,27.12430266969158,6.439999103546143,15.950662612915039,38.0066901874419,7.2157813134330215,12.85686840874906,4.699999809265137,1.9700000286102295,,19.2710629368518,5.3472001564681255,4.380000114440918,26.494409561157227,9.67904072513132,6.5878282647812645,27.439015091759444,7.139998912811279,16.07029341915745,38.39360184090881,123400.0,281000.0,0,1124500.0,,1408300.0,8887900.0,2100,15100.0,2269300,265500,7363400,212871.0,1400.0,7144900
2024-04-11,,7.359642028808594,12.589216232299805,4.699999809265137,1.940000057220459,,18.567232131958008,5.366858959197998,4.28000020980835,26.494409561157227,9.488131523132324,6.321653842926025,27.0161190032959,6.22999906539917,15.950662612915039,37.93724060058594,7.571647969777552,12.665688239305776,4.699999809265137,2.0199999809265137,,18.71592822405755,5.406176569479802,4.300000190734863,26.494409561157227,9.679040338384322,6.528678562045179,27.380006406059294,6.719998836517334,16.349428797944483,38.4332819046577,7.193065571288674,12.48406745057115,4.699999809265137,1.940000057220459,,17.863403080325927,5.209588518070782,4.21999979019165,25.994515041135394,9.402223648653761,6.321653842926025,27.0161190032959,6.159998893737793,15.950662612915039,37.73882332205827,7.276353439004324,12.560539457577123,4.699999809265137,1.9800000190734863,,18.71592822405755,5.268564933493488,4.21999979019165,26.24446230114631,9.535858726945325,6.5138914346694285,27.242320193257235,6.719998836517334,15.950662612915039,37.91739849428369,273900.0,157900.0,0,509700.0,,1871300.0,6281900.0,500,31256.0,1894500,287400,3275100,106485.0,1300.0,4135800
2024-04-12,,7.382357597351074,12.331123352050781,4.699999809265137,1.8700000047683716,,18.24009895324707,5.121123790740967,4.269999980926514,25.994516372680664,9.297224044799805,6.4177727699279785,26.92760467529297,5.879999160766602,15.950662612915039,37.679298400878906,7.707938727584686,12.522304294007402,4.699999809265137,1.9500000476837158,,18.83488517916483,5.337370652786901,4.269999980926514,26.744358191123375,9.526313541229031,6.491709818562767,27.20297896418647,6.369998931884766,16.379336974871876,38.155497616313205,7.291497898188167,12.225974563269274,4.699999809265137,1.850000023841858,,18.121142842527494,4.993341319726011,4.199999809265137,25.744569099866425,9.144497713846988,6.269897262413045,26.603057277162783,5.739998817443848,15.761248912709448,37.371751418527715,7.495932040782534,12.503185835164421,4.699999809265137,1.9299999475479126,,18.805145206098288,5.337370652786901,4.210000038146973,26.744358191123375,9.497677581755564,6.314260055692061,26.691570374455914,6.299999237060547,15.761248912709448,37.69914050791721,294100.0,482300.0,0,704900.0,,1238800.0,10347600.0,1400,13872.0,1325400,477400,4225900,142585.0,1200.0,6024400
2024-04-15,,7.1476359367370605,12.00611686706543,4.699999809265137,1.8300000429153442,,17.992271423339844,4.983511924743652,4.260000228881836,24.994726181030273,9.163588523864746,6.284685134887695,26.455535888671875,5.459999084472656,15.113252639770508,37.34198760986328,7.541362009220681,12.331122438760273,4.699999809265137,1.940000057220459,,18.140967506354563,5.160441167466615,4.289999961853027,25.994515228271485,9.459495548409981,6.4029849775483045,26.858761384262188,5.94999885559082,15.950662577190375,37.798344687213564,7.0037749315380005,11.862731171217662,4.699999809265137,1.8300000429153442,,17.76427063666572,4.983511924743652,4.199999809265137,24.994726181030273,8.991770954567064,6.210747380663473,26.35718779505217,5.459999084472656,15.09331480593048,37.17333538825349,7.465645234638853,12.331122438760273,4.699999809265137,1.8700000047683716,,18.140967506354563,5.1211235579726235,4.289999961853027,25.744567966461183,9.249496398192893,6.366016100436194,26.77024828758784,5.879999160766602,15.950662577190375,37.679295837577556,683400.0,492800.0,0,446300.0,,1543800.0,7209400.0,1800,27708.0,1430000,391200,3627700,82042.0,3700.0,4838200
2024-04-16,,6.319117546081543,12.00611686706543,4.699999809265137,1.7799999713897705,,18.43836212158203,4.7672648429870605,4.269999980926514,24.744779586791992,8.95358943939209,6.38080358505249,26.022808074951172,5.389998912811279,14.893930435180664,38.46304702758789,6.831478340155648,12.283328118429242,4.699999809265137,1.850000023841858,,18.99349506401062,4.924535757555842,4.289999961853027,25.494621392452355,9.106315764191159,6.410378544103379,26.38669549596744,5.669999122619629,15.053437856056593,38.69122559619526,6.319117546081543,11.75758239022388,4.699999809265137,1.7699999809265137,,17.556095139530875,4.747606037253826,4.199999809265137,24.244885049685085,8.695863083553133,6.173778871696265,25.99330495691881,5.249999046325684,14.85405381764507,36.73682145119514,6.831478340155648,11.986998409638437,4.699999809265137,1.809999942779541,,17.912967262193064,4.924535757555842,4.210000038146973,25.494621392452355,9.09677014131104,6.284684791856439,26.121156178671843,5.459999084472656,14.85405381764507,36.994765074487084,477700.0,1951800.0,0,628300.0,,1490400.0,9453700.0,2800,38936.0,1883200,274700,4768300,85471.0,4400.0,13386100
